date,symbol,open,high,low,close,volume,amount
2026-01-27,STK0002,11.1128,11.8759,11.0022,11.7588,794308,9340075.15
2026-01-28,STK0002,11.8662,12.0176,11.6352,11.7855,2222114,26188815.33
2026-01-29,STK0002,11.7671,11.8622,11.6976,11.7926,1257417,14828246.65
2026-01-30,STK0002,11.8522,12.3945,11.6114,12.1476,857898,10421429.8
2026-02-02,STK0002,12.1649,12.3776,12.0676,12.2795,1021373,12541899.37
2026-02-03,STK0002,12.2717,12.3396,12.0021,12.0688,996520,12026834.86
2026-02-04,STK0002,12.168,12.2613,11.563,11.6523,843276,9826139.74
2026-02-05,STK0002,11.6358,12.4286,11.3872,12.1686,1355083,16489418.88
2026-02-06,STK0002,12.0392,12.2781,11.9237,12.1614,888218,10801972.21
2026-02-09,STK0002,12.1029,12.3181,11.7483,11.9609,640195,7657333.74
2026-02-10,STK0002,12.0006,12.3624,11.7402,12.0998,1189422,14391823.39
2026-02-11,STK0002,12.1286,12.1745,12.0142,12.0599,715295,8626365.33
2026-02-12,STK0002,11.947,12.337,11.7129,12.0999,1018717,12326329.23
2026-02-13,STK0002,12.0474,12.3453,11.938,12.2343,977910,11964027.56
2026-02-16,STK0002,12.1917,12.2768,11.852,11.9354,985563,11763072.63
2026-02-17,STK0002,11.9092,12.1262,11.6967,11.9136,2698324,32146830.81
2026-02-18,STK0002,11.8157,12.4502,11.5448,12.1712,1364905,16612478.7
2026-02-19,STK0002,12.1254,12.3324,12.0188,12.225,1474314,18023431.51
2026-02-20,STK0002,12.1716,12.3552,11.9512,12.1342,717396,8705020.27
2026-02-23,STK0002,12.1905,12.2961,12.0783,12.1839,1045600,12739499.86
2026-02-24,STK0002,12.2432,12.4238,11.9245,12.103,1422191,17212784.06
2026-02-25,STK0002,12.0924,12.333,11.8953,12.1352,929854,11283952.72
2026-02-26,STK0002,12.1067,12.3008,11.8114,12.0039,1837980,22062871.92
2026-02-27,STK0002,12.014,12.288,11.8176,12.0904,867413,10487373.09
2026-03-02,STK0002,12.0313,12.0928,11.5705,11.6299,1207603,14044321.25
2026-03-03,STK0002,11.5502,11.9542,11.3428,11.7434,1075289,12627573.7
2026-03-04,STK0002,11.6774,12.0588,11.4728,11.8512,1387352,16441747.86
2026-03-05,STK0002,11.8061,12.0639,11.5972,11.8541,1032057,12234119.92
2026-03-06,STK0002,11.7716,11.8152,11.6442,11.6874,1197732,13998430.91
2026-03-09,STK0002,11.6988,12.0309,11.5552,11.8849,1223969,14546793.74
2026-03-10,STK0002,11.9371,12.3774,11.8009,12.2378,1037468,12696328.44
2026-03-11,STK0002,12.1218,12.5341,12.0734,12.4843,1619812,20222154.12
2026-03-12,STK0002,12.4861,12.575,12.0444,12.1307,1549842,18800632.27
2026-03-13,STK0002,12.1147,12.4553,11.9676,12.3059,1347248,16579121.43
2026-03-16,STK0002,12.3312,12.5665,12.0955,12.3308,1182159,14576986.03
2026-03-17,STK0002,12.3299,12.4217,11.9276,12.0172,1799576,21625871.54
2026-03-18,STK0002,11.9129,12.2194,11.6617,11.9671,1237949,14814645.17
2026-03-19,STK0002,11.8768,12.1042,11.7039,11.9305,1188260,14176576.85
2026-03-20,STK0002,11.9326,12.1652,11.6979,11.9304,1366129,16298474.19
2026-03-23,STK0002,12.0043,12.1588,11.8269,11.9811,2341744,28056577.87
2026-03-24,STK0002,11.8229,12.351,11.6636,12.1867,813012,9907939.99
2026-03-25,STK0002,12.212,12.7298,12.0135,12.5262,1702915,21331021.27
2026-03-26,STK0002,12.6159,13.0892,12.3214,12.7906,675364,8638339.78
2026-03-27,STK0002,12.7789,12.949,12.0085,12.1705,1424425,17335998.51
2026-03-30,STK0002,12.2108,12.3921,12.0379,12.219,2311848,28248585.1
2026-03-31,STK0002,12.1676,12.3933,11.9748,12.2,1571768,19175562.89
2026-04-01,STK0002,12.1913,12.4224,11.5576,11.781,1451653,17101995.93
2026-04-02,STK0002,11.667,11.9413,11.6244,11.8978,1127884,13419385.59
2026-04-03,STK0002,11.7317,12.374,11.569,12.2049,1349089,16465457.79
2026-04-06,STK0002,12.2741,12.4346,11.948,12.1063,1203586,14570928.01
2026-04-07,STK0002,12.0349,12.4764,11.7557,12.1935,972707,11860731.83
2026-04-08,STK0002,12.1602,12.3226,11.7208,11.8794,1157455,13749907.67
2026-04-09,STK0002,11.781,11.9315,11.4633,11.6116,1370652,15915479.74
2026-04-10,STK0002,11.5138,12.3637,11.236,12.0724,970737,11719142.77
2026-04-13,STK0002,12.0598,12.2598,11.9107,12.1101,986879,11951167.54
2026-04-14,STK0002,12.0572,12.2663,11.9829,12.1912,819664,9992709.19
2026-04-15,STK0002,12.2189,12.3043,11.6677,11.7499,1529392,17970130.15
2026-04-16,STK0002,11.7818,12.3348,11.7324,12.2833,1592036,19555470.83
2026-04-17,STK0002,12.307,12.3343,12.2822,12.3095,1405291,17298455.1
2026-04-20,STK0002,12.3272,12.4743,12.037,12.1824,1817615,22142890.58
2026-04-21,STK0002,12.2983,12.61,12.0561,12.3665,1340529,16577608.55
2026-04-22,STK0002,12.2875,12.5194,11.7903,12.0171,1450154,17426648.62
2026-04-23,STK0002,12.0131,12.3055,11.9802,12.2718,1402287,17208633.71
2026-04-24,STK0002,12.3555,12.5422,11.9979,12.182,1221321,14878104.09
2025-07-21,STK0003,36.1591,36.9306,35.1555,35.922,2237990,80393001.49
2025-07-22,STK0003,35.9826,36.3828,35.2797,35.6765,3030353,108112326.38
2025-07-23,STK0003,35.5275,36.69,35.1344,36.2885,1969430,71467668.41
2025-07-24,STK0003,36.1005,37.572,35.824,37.2865,2295294,85583483.39
2025-07-25,STK0003,36.9197,37.411,36.0176,36.5034,3566101,130174716.78
2025-07-28,STK0003,36.5671,37.318,35.0864,35.822,3552069,127242171.38
2025-07-29,STK0003,35.7459,36.9593,34.9384,36.1429,1812391,65505070.63
2025-07-30,STK0003,35.6321,36.5799,35.5034,36.4482,1886835,68771717.78
2025-07-31,STK0003,36.3312,36.8842,35.609,36.1594,2625951,94952759.33
2025-08-01,STK0003,35.9644,36.8872,35.506,36.4229,4490385,163552836.96
2025-08-04,STK0003,36.7689,37.94,36.1758,37.3378,1275386,47620090.74
2025-08-05,STK0003,36.9583,38.9319,36.5041,38.4594,2737534,105283849.62
2025-08-06,STK0003,38.1282,40.1754,37.7024,39.7317,1551342,61637411.87
2025-08-07,STK0003,39.9972,40.5113,38.9709,39.4783,2083640,82258628.59
2025-08-08,STK0003,39.801,40.4134,39.0292,39.6391,2277967,90296527.72
2025-08-11,STK0003,39.4623,39.9959,38.8375,39.3699,2219625,87386436.01
2025-08-12,STK0003,39.2209,39.9257,38.7165,39.4188,2137138,84243501.51
2025-08-13,STK0003,39.5649,40.3882,37.8525,38.657,2621187,101327178.82
2025-08-14,STK0003,38.121,38.851,37.1818,37.9077,2149563,81485068.72
2025-08-15,STK0003,37.4868,38.3294,37.1175,37.9555,1539226,58422027.12
2025-08-18,STK0003,37.8916,38.6651,36.6146,37.3776,3427914,128127159.27
2025-08-19,STK0003,37.7268,38.543,36.4225,37.2279,3415017,127133887.23
2025-08-20,STK0003,37.1307,37.336,36.8626,37.0676,3418211,126704739.06
2025-08-21,STK0003,37.09,37.6613,35.7361,36.2952,1456983,52881426.59
2025-08-22,STK0003,36.5429,36.8558,36.0103,36.3212,2837051,103045213.56
2025-08-25,STK0003,36.7833,37.4822,35.6254,36.3154,3256866,118274440.77
2025-08-26,STK0003,36.1899,37.1319,35.9188,36.8558,1771487,65289496.34
2025-08-27,STK0003,36.852,39.1198,36.2093,38.4492,2543127,97781191.15
2025-08-28,STK0003,38.8718,39.1777,38.4668,38.7719,2434372,94385196.82
2025-08-29,STK0003,38.4194,39.7895,37.8909,39.2496,4885009,191734592.65
2025-09-01,STK0003,39.4923,40.433,38.2413,39.1744,4926447,192990698.54
2025-09-02,STK0003,38.9358,39.3551,37.7396,38.1505,1385284,52849312.54
2025-09-03,STK0003,38.174,39.9547,37.3287,39.0892,5961958,233048241.68
2025-09-04,STK0003,39.0324,39.9964,37.2469,38.1902,1805248,68942761.88
2025-09-05,STK0003,37.9713,38.8113,36.8348,37.6681,3535450,133173621.0
2025-09-08,STK0003,37.4465,38.2109,37.2288,37.99,3458505,131388506.3
2025-09-09,STK0003,38.053,38.8465,37.1028,37.893,1747223,66207494.9
2025-09-10,STK0003,38.12,38.2244,36.926,37.0275,2990787,110741298.52
2025-09-11,STK0003,36.9987,37.4074,36.1736,36.5777,2441367,89299530.11
2025-09-12,STK0003,36.5931,38.4232,35.787,37.5951,3084216,115951540.62
2025-09-15,STK0003,37.7242,38.3973,36.6139,37.279,2749939,102515096.66
2025-09-16,STK0003,37.0624,37.5906,35.9965,36.5169,3807755,139047558.06
2025-09-17,STK0003,36.6794,37.3439,36.2788,36.9405,2569293,94910911.44
2025-09-18,STK0003,37.1225,38.1122,36.3547,37.3399,2404593,89787194.42
2025-09-19,STK0003,37.9278,38.6226,36.2831,36.9602,3735843,138077582.13
2025-09-22,STK0003,36.8769,37.348,35.5269,35.9866,3077577,110751426.21
2025-09-23,STK0003,35.8878,36.6962,34.9552,35.7608,3221203,115192885.15
2025-09-24,STK0003,35.9262,36.1881,35.5299,35.7908,1981844,70931786.75
2025-09-25,STK0003,35.9671,36.9703,35.7542,36.7527,1724933,63395977.98
2025-09-26,STK0003,36.6349,37.2498,35.4873,36.0931,2053626,74121804.85
2025-09-29,STK0003,36.0059,37.0031,35.129,36.1233,2031684,73391180.39
2025-09-30,STK0003,36.2408,37.0363,35.9622,36.7538,3369138,123828644.8
2025-10-01,STK0003,36.5718,36.8549,34.5259,34.7953,3678243,127985521.9
2025-10-02,STK0003,34.7097,35.5405,34.5289,35.3564,2513014,88851009.26
2025-10-03,STK0003,35.3754,36.1463,33.7276,34.479,4317112,148849908.75
2025-10-06,STK0003,34.6857,34.9357,34.2565,34.5052,4166916,143780280.17
2025-10-07,STK0003,34.3803,35.0503,33.9136,34.5809,2807417,97083041.04
2025-10-08,STK0003,34.2007,36.5804,33.3529,35.6955,1920615,68557311.89
2025-10-09,STK0003,35.2874,35.8788,35.2069,35.7972,4369352,156410785.15
2025-10-10,STK0003,35.5278,36.0535,34.0582,34.5698,2447951,84625223.65
2025-10-13,STK0003,34.2985,34.7712,33.1564,33.6198,2595158,87248723.78
2025-10-14,STK0003,33.5886,34.3029,32.8977,33.6115,2182673,73362821.58
2025-10-15,STK0003,33.3726,33.8793,33.0331,33.5381,1791850,60095314.1
2025-10-16,STK0003,33.397,34.3787,33.015,33.9899,1489332,50622215.07
2025-10-17,STK0003,33.8324,34.8802,33.634,34.6769,3116917,108085082.94
2025-10-20,STK0003,34.5854,35.9583,33.9269,35.2865,1970382,69527835.27
2025-10-21,STK0003,35.5676,36.2807,34.3479,35.0506,7582260,265762997.69
2025-10-22,STK0003,35.1901,35.3711,33.6034,33.7771,1769149,59756711.08
2025-10-23,STK0003,33.7804,34.1536,33.3639,33.7367,1666294,56215190.48
2025-10-24,STK0003,33.6435,34.7022,32.8852,33.9373,3105213,105382623.3
2025-10-27,STK0003,33.8492,33.919,32.865,32.9329,4465237,147053130.99
2025-10-28,STK0003,32.9977,33.2952,32.705,33.0024,2758865,91049253.68
2025-10-29,STK0003,33.1183,33.7872,32.6293,33.2956,3253783,108336569.11
2025-10-30,STK0003,33.1147,33.8318,32.7941,33.5073,1415067,47415088.4
2025-10-31,STK0003,33.5146,33.7914,31.4841,31.7463,2134871,67774211.64
2025-11-03,STK0003,31.3617,31.7562,30.807,31.1995,1815214,56633854.78
2025-11-04,STK0003,31.2392,32.3632,31.0463,32.1645,1377490,44306341.06
2025-11-05,STK0003,32.312,32.7702,31.4386,31.8908,2839099,90541233.36
2025-11-06,STK0003,31.8373,32.4184,30.3648,30.9294,1227152,37955103.9
2025-11-07,STK0003,31.2684,32.0255,30.7921,31.545,1693476,53420676.84
2025-11-10,STK0003,31.3786,31.8015,31.2487,31.6704,2172012,68788384.32
2025-11-11,STK0003,31.7117,32.8207,31.0324,32.1324,1922910,61787668.34
2025-11-12,STK0003,32.1255,32.3913,31.9319,32.1973,3001923,96653878.65
2025-11-13,STK0003,32.178,32.9971,31.5476,32.3631,2887719,93455517.8
2025-11-14,STK0003,32.3409,32.6738,31.9267,32.2587,3489335,112561533.61
2025-11-17,STK0003,32.2795,33.4524,31.6338,32.7963,3332284,109286624.65
2025-11-18,STK0003,32.9636,34.2675,32.7413,34.0379,3787749,128927145.39
2025-11-19,STK0003,34.3205,34.8595,34.1045,34.6415,2521247,87339835.39
2025-11-20,STK0003,34.6411,35.1063,33.3483,33.8023,2836947,95895302.37
2025-11-21,STK0003,33.9681,34.2938,33.8744,34.1995,2998520,102547853.95
2025-11-24,STK0003,34.0558,35.3516,33.8112,35.0995,2598900,91220020.87
2025-11-25,STK0003,35.2612,36.5072,34.6035,35.8387,2157180,77310517.76
2025-11-26,STK0003,35.6752,36.4337,34.6883,35.4418,2238948,79352306.72
2025-11-27,STK0003,35.6745,36.3087,35.5368,36.1692,1924734,69616028.43
2025-11-28,STK0003,36.6521,37.469,35.4666,36.2751,2940334,106660798.43
2025-12-01,STK0003,36.2485,38.3119,35.5111,37.548,2489577,93478699.86
2025-12-02,STK0003,37.0573,37.8727,35.8403,36.6466,2016060,73881789.47
2025-12-03,STK0003,36.5263,37.1861,35.3683,36.0189,2072723,74657303.51
2025-12-04,STK0003,36.2862,36.9214,35.3089,35.938,1682032,60448890.75
2025-12-05,STK0003,36.0575,36.5651,34.8621,35.3599,3691985,130548143.28
2025-12-08,STK0003,35.4127,36.0152,34.1003,34.6906,2667758,92546053.19
2025-12-09,STK0003,34.9012,35.7088,32.5876,33.3595,1977713,65975508.29
2025-12-10,STK0003,33.4566,33.6009,32.861,33.0033,3581503,118201369.94
2025-12-11,STK0003,33.2453,33.7336,32.9374,33.424,2184514,73015116.86
2025-12-12,STK0003,33.6089,33.7321,32.7564,32.8769,1611945,52995825.25
2025-12-15,STK0003,33.1785,34.7918,32.3911,33.9853,3814702,129643900.64
2025-12-16,STK0003,34.0586,34.4755,33.3179,33.7308,2246201,75766224.8
2025-12-17,STK0003,33.9145,35.032,33.3199,34.4284,2346791,80796171.64
2025-12-18,STK0003,34.365,35.5722,33.6314,34.8287,2749026,95745109.54
2025-12-19,STK0003,34.7033,35.7198,33.8429,34.8557,4088242,142498426.64
2025-12-22,STK0003,35.2145,35.4159,34.9545,35.1557,2765438,97220807.02
2025-12-23,STK0003,35.2013,36.8386,34.4836,36.1025,1770199,63908588.87
2025-12-24,STK0003,36.2773,37.0903,35.1579,35.9639,3218597,115753361.11
2025-12-25,STK0003,35.9906,36.1031,35.7486,35.8606,2253240,80802596.67
2025-12-26,STK0003,35.7347,36.8177,35.0434,36.119,5265211,190174350.11
2025-12-29,STK0003,36.1214,36.4884,35.4136,35.777,2784854,99633816.62
2025-12-30,STK0003,36.0866,36.7181,35.4761,36.1072,1289195,46549232.12
2025-12-31,STK0003,36.2277,38.1153,35.7269,37.5956,3208063,120609076.53
2026-01-01,STK0003,37.2115,38.2076,36.9148,37.9054,5654384,214331425.14
2026-01-02,STK0003,37.8564,38.3128,37.663,38.118,4920415,187556320.77
2026-01-05,STK0003,38.5278,38.8477,38.3471,38.6663,5367468,207540278.4
2026-01-06,STK0003,38.6168,39.6988,38.4478,39.5258,1954714,77261699.18
2026-01-07,STK0003,39.1011,40.2653,38.4494,39.6051,3772291,149402053.01
2026-01-08,STK0003,40.0575,40.4614,37.9783,38.3652,2139847,82095558.59
2026-01-09,STK0003,38.5226,39.2606,38.2536,38.9884,2988335,116510429.02
2026-01-12,STK0003,38.972,39.6702,36.8977,37.5707,1787819,67169598.28
2026-01-13,STK0003,37.4871,39.7363,36.8199,39.0415,2246025,87688178.84
2026-01-14,STK0003,39.2959,39.8618,38.224,38.7825,2229271,86456731.04
2026-01-15,STK0003,38.6566,40.2042,37.748,39.2809,3900890,153230534.91
2026-01-16,STK0003,39.5525,39.9822,37.9402,38.3569,3767162,144496707.24
2026-01-19,STK0003,38.4819,39.2987,36.3921,37.1813,3155511,117325902.67
2026-01-20,STK0003,37.2359,37.3747,36.8009,36.9387,1766012,65234105.08
2026-01-21,STK0003,36.9709,37.8138,36.2679,37.1081,2554466,94791411.28
2026-01-22,STK0003,37.0692,37.9861,35.8064,36.7145,2216219,81367333.87
2026-01-23,STK0003,36.9455,37.7388,35.5515,36.3316,3862384,140326431.79
2026-01-26,STK0003,36.1434,38.4525,35.5893,37.8718,4306133,163081217.69
2026-01-27,STK0003,37.5051,39.1762,36.8894,38.5434,4088002,157565677.11
2026-01-28,STK0003,38.6858,39.9485,38.2941,39.548,2151353,85081765.13
2026-01-29,STK0003,39.6981,41.5325,38.9983,40.8131,1056237,43108294.61
2026-01-30,STK0003,40.9309,43.7697,40.1237,42.9233,1513008,64943351.43
2026-02-02,STK0003,43.0285,44.1024,41.8503,42.9216,4693090,201434782.32
2026-02-03,STK0003,42.8391,43.41,40.4834,41.0302,2499633,102560482.28
2026-02-04,STK0003,41.2245,41.3651,40.0485,40.1856,2278261,91553241.35
2026-02-05,STK0003,40.1746,41.5079,39.5437,40.8662,5250161,214553873.02
2026-02-06,STK0003,40.7469,40.9399,39.7043,39.8933,4814393,192061806.12
2026-02-09,STK0003,39.8187,40.1225,39.3297,39.6321,3107903,123172745.68
2026-02-10,STK0003,40.1155,40.4991,38.5741,38.9465,2791357,108713563.83
2026-02-11,STK0003,38.5432,40.7197,37.818,39.9678,2935908,117341694.67
2026-02-12,STK0003,40.0878,41.119,39.8382,40.8645,3347936,136811810.28
2026-02-13,STK0003,40.4549,41.6401,40.2198,41.3995,5481551,226933594.59
2026-02-16,STK0003,41.3726,41.9379,41.2471,41.811,3623811,151515341.72
2026-02-17,STK0003,41.7024,42.6234,40.5162,41.4312,4138874,171478437.23
2026-02-18,STK0003,40.9161,41.7504,40.1816,41.0142,4850808,198951767.39
2026-02-19,STK0003,41.11,41.23,39.8726,39.9893,2148073,85899906.04
2026-02-20,STK0003,39.8982,40.004,38.3272,38.4291,4155882,159706644.21
2026-02-23,STK0003,37.9481,39.6735,37.3846,39.093,2896495,113232741.78
2026-02-24,STK0003,39.2904,39.6979,38.9565,39.3634,1328375,52289362.88
2026-02-25,STK0003,39.7038,41.1912,39.0795,40.5535,1507733,61143879.12
2026-02-26,STK0003,40.9177,42.0455,40.4269,41.5471,2197847,91314226.97
2026-02-27,STK0003,41.6367,43.31,40.6692,42.3265,3934658,166540291.81
2026-03-02,STK0003,42.3382,42.7031,40.8911,41.2466,3386421,139678291.92
2026-03-03,STK0003,41.5766,42.3092,40.0259,40.7439,3396064,138368737.42
2026-03-04,STK0003,41.1572,41.9534,41.0237,41.8178,6236667,260803819.13
2026-03-05,STK0003,42.1032,44.5179,41.0934,43.4751,2019118,87781453.02
2026-03-06,STK0003,43.2302,46.0595,42.1686,44.9555,3143826,141332252.44
2026-03-09,STK0003,45.0098,46.3986,44.1547,45.5335,3560555,162124665.11
2026-03-10,STK0003,45.6538,46.2336,44.9832,45.5618,2498817,113850701.08
2026-03-11,STK0003,45.0698,45.388,44.6667,44.9843,3234113,145484168.01
2026-03-12,STK0003,45.1111,46.5119,44.1779,45.5692,1838527,83780174.25
2026-03-13,STK0003,46.1949,47.0697,43.8146,44.6603,5203197,232376213.62
2026-03-16,STK0003,44.8321,45.1506,43.9176,44.2318,2479226,109660748.09
2026-03-17,STK0003,44.6246,45.177,43.7531,44.3015,6320105,279989875.63
2026-03-18,STK0003,44.3501,45.9953,43.7893,45.421,3014862,136937902.43
2026-03-19,STK0003,45.401,46.3548,43.7438,44.6825,4440211,198399744.72
2026-03-20,STK0003,44.7848,45.5788,41.569,42.3192,3072699,130034231.84
2026-03-23,STK0003,42.1126,43.4835,41.4054,42.7653,3142762,134401233.91
2026-03-24,STK0003,42.5187,43.5033,41.7982,42.7784,2590994,110838464.46
2026-03-25,STK0003,43.1046,43.459,42.5146,42.867,3352805,143724790.27
2026-03-26,STK0003,43.2215,43.6774,42.3076,42.7586,3500775,149688374.55
2026-03-27,STK0003,42.5051,42.7779,42.3755,42.6478,2411238,102833933.83
2026-03-30,STK0003,42.8962,44.6011,42.034,43.7223,3045065,133137362.87
2026-03-31,STK0003,43.6995,44.2221,42.099,42.6086,2593893,110522106.18
2026-04-01,STK0003,42.6955,43.2113,41.5642,42.0724,7223050,303891231.01
2026-04-02,STK0003,42.1888,43.3084,41.8663,42.9799,3083864,132544217.96
2026-04-03,STK0003,43.2371,43.5318,42.3656,42.6564,5343868,227950013.81
2026-04-06,STK0003,42.6775,43.3399,41.3102,41.9615,2874762,120629197.93
2026-04-07,STK0003,42.318,42.8455,42.007,42.5329,3399614,144595535.45
2026-04-08,STK0003,42.612,43.1192,42.4638,42.9698,1975428,84883664.65
2026-04-09,STK0003,43.131,43.9786,41.6236,42.458,2628118,111584718.23
2026-04-10,STK0003,42.2463,42.6966,41.0988,41.5416,3259958,135423740.09
2026-04-13,STK0003,42.0831,43.1273,41.6309,42.6688,5218865,222682944.83
2026-04-14,STK0003,42.7893,43.2994,40.8592,41.3521,3220424,133171276.37
2026-04-15,STK0003,41.5294,42.3909,40.5926,41.4526,4738357,196417287.61
2026-04-16,STK0003,41.0546,41.6724,40.6695,41.2852,3576242,147645763.73
2026-04-17,STK0003,41.0819,41.8803,39.2896,40.0684,4989424,199918062.03
2026-04-20,STK0003,40.3671,41.3201,38.5299,39.4615,2768647,109255091.45
2026-04-21,STK0003,39.5295,40.2186,38.8496,39.5385,6410215,253450573.18
2026-04-22,STK0003,39.0871,39.5534,38.4922,38.9569,2338919,91117094.74
2026-04-23,STK0003,39.2004,40.1261,38.4478,39.3702,2153715,84792157.81
2026-04-24,STK0003,39.2419,39.7337,38.5144,39.0032,1808343,70531099.47
2025-07-21,STK0004,54.3295,54.5563,53.6154,53.8402,384481,20700519.41
2025-07-22,STK0004,54.1073,55.0651,53.566,54.5196,473269,25802447.07
2025-07-23,STK0004,54.2869,55.9437,52.9893,54.6377,909635,49700397.6
2025-07-24,STK0004,54.9837,57.1688,54.0958,56.2603,653967,36792361.03
2025-07-25,STK0004,55.751,56.3646,55.1504,55.7639,597428,33314926.07
2025-07-28,STK0004,55.348,55.5083,54.6692,54.8279,520967,28563533.39
2025-07-29,STK0004,55.0619,56.2948,54.1915,55.4188,629307,34875432.51
2025-07-30,STK0004,55.9773,56.208,55.4041,55.6334,781193,43460428.92
2025-07-31,STK0004,55.7984,57.5308,54.9905,56.7097,1013231,57460055.09
2025-08-01,STK0004,56.696,57.7899,54.7003,55.7765,285278,15911802.92
2025-08-04,STK0004,55.0467,56.9744,54.4003,56.3131,531859,29950643.29
2025-08-05,STK0004,55.6339,57.202,55.1395,56.6982,757652,42957469.62
2025-08-06,STK0004,56.7422,57.687,56.5669,57.5093,683597,39313163.53
2025-08-07,STK0004,57.3858,57.5333,56.9389,57.0856,829354,47344182.44
2025-08-08,STK0004,56.7081,59.1344,56.0338,58.4395,795148,46468084.01
2025-08-11,STK0004,58.4625,59.8403,57.1578,58.534,653297,38240067.06
2025-08-12,STK0004,58.5744,59.0204,56.9691,57.4061,610722,35059175.93
2025-08-13,STK0004,57.7323,59.105,56.8546,58.2198,691565,40262789.85
2025-08-14,STK0004,58.2676,62.2307,57.2339,61.146,1129474,69062833.14
2025-08-15,STK0004,61.5983,62.5008,61.389,62.2891,583794,36363995.14
2025-08-18,STK0004,62.2921,64.2162,61.9481,63.8636,754760,48201654.9
2025-08-19,STK0004,63.8194,64.4333,63.0194,63.6314,834694,53112786.17
2025-08-20,STK0004,64.0391,65.1541,61.4086,62.4968,1345073,84062787.8
2025-08-21,STK0004,62.131,62.8826,59.698,60.4291,701380,42383761.95
2025-08-22,STK0004,61.4582,62.6189,59.3876,60.5308,1092989,66159532.26
2025-08-25,STK0004,60.6673,61.9992,58.4442,59.7561,1209194,72256770.6
2025-08-26,STK0004,59.8928,61.0573,57.9681,59.1175,752840,44505998.07
2025-08-27,STK0004,59.304,60.776,57.8284,59.3004,698740,41435541.2
2025-08-28,STK0004,59.972,61.4058,58.8116,60.2402,661527,39850491.29
2025-08-29,STK0004,60.5273,61.8347,57.6943,58.968,668950,39446651.5
2025-09-01,STK0004,58.4029,60.9472,57.168,59.6852,977086,58317551.2
2025-09-02,STK0004,60.1899,62.313,59.0586,61.1634,793112,48509415.05
2025-09-03,STK0004,61.0384,62.2861,58.5498,59.7716,792291,47356498.99
2025-09-04,STK0004,59.81,61.7468,58.4046,60.3292,493585,29777571.64
2025-09-05,STK0004,59.8679,60.9714,59.0938,60.1932,512109,30825459.73
2025-09-08,STK0004,60.3835,62.4896,59.3763,61.4644,1510870,92864687.98
2025-09-09,STK0004,61.2246,63.5529,60.3771,62.6851,676413,42400999.07
2025-09-10,STK0004,62.7228,64.4702,61.3696,63.1087,553796,34949354.82
2025-09-11,STK0004,63.0012,64.4963,62.2502,63.7365,1185576,75564434.18
2025-09-12,STK0004,64.4769,65.8215,61.5428,62.8535,794853,49959329.72
2025-09-15,STK0004,63.6056,65.9334,62.309,64.6161,911290,58884049.9
2025-09-16,STK0004,64.6342,66.1934,62.459,64.003,709050,45381336.01
2025-09-17,STK0004,64.0276,64.5222,63.4852,63.9795,658727,42145021.27
2025-09-18,STK0004,63.8363,65.6533,62.6667,64.4721,692206,44627980.69
2025-09-19,STK0004,64.9014,66.4316,63.6417,65.1668,453349,29543287.82
2025-09-22,STK0004,65.0383,67.3011,63.5076,65.7537,711645,46793269.63
2025-09-23,STK0004,65.5877,67.0869,63.839,65.3325,813621,53155860.86
